도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
호원1동 작은도서관,경기도,의정부시,작은도서관,"매주 토,일요일 및 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,24,6975,0,3,10,21,경기도 의정부시 평화로230번길 12-9 (호원동),경기도 의정부시청 도서관운영과,031-870-7359,1250,55.4,http://www.uilib.go.kr,37.71199191,127.048759,2022-06-10,3820000,경기도 의정부시
장암동 작은도서관,경기도,의정부시,작은도서관,"매주 토,일요일 및 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,32,15496,0,0,10,21,경기도 의정부시 장곡로250번길 23 (장암동),경기도 의정부시청 도서관운영과,031-870-7564,700,243.96,http://www.uilib.go.kr,37.72640746,127.0542625,2022-06-10,3820000,경기도 의정부시
문경시립중앙도서관,경상북도,문경시,공공도서관,화+공휴일,09:00,22:00,09:00,22:00,00:00,00:00,402,117122,50,0,5,7,경상북도 문경시 신흥로 101,경상북도 문경시청,054-550-8401,4000,2526,https://www.gbmg.go.kr/portal/contents.do?mId=0602050101,36.59072047,128.1981757,2022-06-29,5120000,경상북도 문경시
문경시립문희도서관,경상북도,문경시,공공도서관,화+공휴일,09:00,21:00,09:00,21:00,00:00,00:00,234,71910,23,0,5,7,경상북도 문경시 문경읍 체육관길 11,경상북도 문경시청,054-550-8410,4338,1669,https://www.gbmg.go.kr/portal/contents.do?mId=0602050301,36.7371565,128.102059,2022-06-29,5120000,경상북도 문경시
문경시립모전도서관,경상북도,문경시,공공도서관,월+공휴일,09:00,22:00,09:00,22:00,00:00,00:00,328,86568,56,0,5,7,경상북도 문경시 시청2길 45,경상북도 문경시청,054-550-8900,3500,2322,https://www.gbmg.go.kr/portal/contents.do?mId=0602050201,36.5866762,128.1860635,2022-06-29,5120000,경상북도 문경시
동로작은도서관,경상북도,문경시,작은도서관,토+일+공휴일,13:30,17:30,00:00,00:00,00:00,00:00,16,5011,0,0,5,7,경상북도 문경시 동로면 노은1길 26,경상북도 문경시청,054-550-8890,,100,https://www.gbmg.go.kr/portal/contents.do?mId=0602051101,36.76981012,128.3167252,2022-06-29,5120000,경상북도 문경시
산양작은도서관,경상북도,문경시,작은도서관,토+일+공휴일,13:30,17:30,00:00,00:00,00:00,00:00,8,2585,0,0,5,7,경상북도 문경시 산양면 산양로 109,경상북도 문경시청,054-555-2995,,42,https://www.gbmg.go.kr/portal/contents.do?mId=0602051101,36.6112462,128.2587511,2022-06-29,5120000,경상북도 문경시
이천시립도서관,경기도,이천시,공공도서관,매주월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,23:00,473,171380,70,13744,7,14,경기도 이천시 설봉로81번길 50,경기도 이천시청,031-644-4351,5711,3296,https://www.icheonlib.go.kr,37.286745,127.436913,2022-07-07,4070000,경기도 이천시
이천시립청미도서관,경기도,이천시,공공도서관,매주월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,23:00,232,108101,50,3945,7,14,경기도 이천시 장호원읍 서동대로8829번길 53-6,경기도 이천시청,031-644-4371,1942,1955,https://www.icheonlib.go.kr,37.11694045,127.6152057,2022-07-07,4070000,경기도 이천시
이천시립어린이도서관,경기도,이천시,어린이도서관,매주월요일+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,280,96071,38,5788,7,14,경기도 이천시 남천로 31,경기도 이천시청,031-644-4380,11168,2158,https://www.icheonlib.go.kr,37.2782608,127.4410593,2022-07-07,4070000,경기도 이천시
이천시립효양도서관,경기도,이천시,공공도서관,매주금요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,23:00,517,123825,62,3126,7,14,경기도 이천시 부발읍 경충대로2250번길 35,경기도 이천시청,031-644-4391,4515,3484,https://www.icheonlib.go.kr,37.26158189,127.4779809,2022-07-07,4070000,경기도 이천시
이천시립마장도서관,경기도,이천시,공공도서관,매주월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,23:00,210,40383,39,0,7,14,경기도 이천시 마장면 마장로 11,경기도 이천시청,031-645-3440,2000,1385,https://www.icheonlib.go.kr,37.2539292,127.3541365,2022-07-07,4070000,경기도 이천시
달서구립 도원도서관,대구광역시,달서구,공공도서관,월+법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,246,106406,32,4725,10,15,대구광역시 달서구 한실로 113(도원동),대구광역시 달서구청,053-667-4840,738,1230,https://library.daegu.go.kr/dalseolib/,35.80679403,128.5390595,2022-03-31,3470000,대구광역시 달서구
달서어린이도서관,대구광역시,달서구,공공도서관,금+법정공휴일,09:00,18:00,09:00,17:00,09:00,17:00,155,89770,18,2237,10,15,대구광역시 달서구 송현로 45(상인동),대구광역시 달서구청,053-667-4860,523.4,1380.24,https://library.daegu.go.kr/dalseolib/html.do?menu_idx=129,35.82248657,128.5470123,2022-03-31,3470000,대구광역시 달서구
달서구립 성서도서관,대구광역시,달서구,공공도서관,월+법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,301,101133,31,3183,10,15,대구광역시 달서구 선원남로 129(이곡동),대구광역시 달서구청,053-667-4900,821.9,1979.48,https://library.daegu.go.kr/dalseolib,35.85741306,128.5144577,2022-03-31,3470000,대구광역시 달서구
달서구립 본리도서관,대구광역시,달서구,공공도서관,금+법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,330,92601,39,2932,10,15,대구광역시 달서구 당산로 37-25(본리동),대구광역시 달서구청,053-667-4930,1302.7,2040.3,https://library.daegu.go.kr/dalseolib/html.do?menu_idx=125,35.84055483,128.5418122,2022-03-31,3470000,대구광역시 달서구
달서가족문화도서관,대구광역시,달서구,공공도서관,월+법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,306,74756,32,1034,10,15,대구광역시 달서구 조암남로 137(대천동),대구광역시 달서구청,053-667-4970,1988,2895.59,https://library.daegu.go.kr/dalseolib/index.do,35.81748784,128.5191878,2022-03-31,3470000,대구광역시 달서구
달서영어도서관,대구광역시,달서구,공공도서관,금+법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,119,26136,25,1030,10,15,대구광역시 달서구 중흥로6길 10,대구광역시 달서구청,053-667-4950,494.9,927.73,https://library.daegu.go.kr/dalseolib/html.do?menu_idx=45,35.83126387,128.555219,2022-03-31,3470000,대구광역시 달서구
행정정보문고센터,대구광역시,달서구,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,15,22753,10,129,5,15,대구광역시 달서구 학산로 45 (월성동 281),대구광역시 달서구청,053-667-4815,,121.5,,35.82991428,128.5328409,2022-03-31,3470000,대구광역시 달서구
죽전동 작은도서관,대구광역시,달서구,작은도서관,토+일+법정공휴일,13:00,17:00,00:00,00:00,00:00,00:00,12,9163,0,0,5,15,대구광역시 달서구 와룡로54길 28 (죽전동 204-12),대구광역시 달서구 죽전동 주민센터,053-667-4214,,43.8,,35.85579165,128.5398042,2022-03-31,3470000,대구광역시 달서구
달서아트센터 작은도서관,대구광역시,달서구,작은도서관,토+일+법정공휴일+동 임시청사 이전으로 휴관중(21.4.1.~23.12.31.),09:00,18:00,00:00,00:00,00:00,00:00,53,25039,5,1005,5,15,대구광역시 달서구 문화회관길 160 (장기동 722-1),(재)달서문화재단,053-584-9274,,170,,35.84342427,128.5228246,2022-03-31,3470000,대구광역시 달서구
인후비전작은도서관,전라북도,전주시,작은도서관,"매주토요일, 매주일요일",10:00,18:00,00:00,00:00,00:00,00:00,37,11994,0,0,5,14,전라북도 전주시 덕진구 심방죽로 37,인후비전작은도서관운영위원회,063-245-0199,,201.24,,35.83941555,127.1511765,2021-10-12,4640000,전라북도 전주시
전주작은도서관,전라북도,전주시,작은도서관,"매주토요일, 매주일요일",09:00,18:00,00:00,00:00,00:00,00:00,12,12848,0,0,5,14,전라북도 전주시 완산구 덕적골2길 10,전주종합사회복지관,063-284-2733,,110,,35.7977292,127.140012,2021-10-12,4640000,전라북도 전주시
중산작은도서관,전라북도,전주시,작은도서관,"매주월요일, 법정공휴일",09:00,18:00,09:00,17:00,00:00,00:00,70,10802,0,190,10,14,전라북도 전주시 완산구 메너머4길 11,전라북도 전주시,063-714-2278,,738,,35.8248191,127.1215787,2021-10-12,4640000,전라북도 전주시
책마루작은도서관,전라북도,전주시,작은도서관,"2,4주일요일, 매주월요일, 법정공휴일",10:00,18:00,10:00,17:00,13:00,17:00,100,35100,0,0,10,14,전라북도 전주시 덕진구 솔내2길 21,도서관을사랑하는책마루동무들,063-252-1612,995,995,,35.85435064,127.1210838,2021-10-12,4640000,전라북도 전주시
청아나루작은도서관,전라북도,전주시,작은도서관,"매주월요일, 법정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,25,9281,0,0,5,14,전라북도 전주시 완산구 선너머2길 37,완산청소년문화의집,063-905-7720,,170,http://www.youngi.or.kr/,35.814633,127.127255,2021-10-12,4640000,전라북도 전주시
초록우산작은도서관,전라북도,전주시,작은도서관,매주일요일,09:00,18:00,09:00,18:00,00:00,00:00,36,12411,0,0,5,14,전라북도 전주시 완산구 흑석로 70,전북종합사회복지관,063-282-7230,,207,http://www.childfund-jeonbuk.or.kr/,35.798058,127.149537,2021-10-12,4640000,전라북도 전주시
큰나루작은도서관,전라북도,전주시,작은도서관,매주일요일,09:00,17:00,08:00,12:00,00:00,00:00,30,10383,0,0,5,14,전라북도 전주시 덕진구 송천중앙로 36,덕진노인복지회관,063-271-9336,,179,http://www.djswc.kr/,35.8500904,127.1205915,2021-10-12,4640000,전라북도 전주시
팔복작은도서관,전라북도,전주시,작은도서관,"매주토요일, 매주일요일",11:00,19:00,00:00,00:00,00:00,00:00,74,13398,0,0,5,14,전라북도 전주시 덕진구 신복5길 6,팔복동주민자치위원회,063-212-0210,,270,,35.8536281,127.1062727,2021-10-12,4640000,전라북도 전주시
평화꿈틀 작은도서관,전라북도,전주시,작은도서관,"매주토요일, 매주일요일, 법정공휴일",09:00,19:00,00:00,00:00,00:00,00:00,50,11788,0,0,10,14,전라북도 전주시 완산구 덕적골2길 25,평화사회복지관,063-285-4408,,179,www.welpeace.or.kr,35.79561646,127.1418577,2021-10-12,4640000,전라북도 전주시
행복나눔 작은도서관,전라북도,전주시,작은도서관,"매주토요일, 매주일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,32,9538,29,0,5,14,전라북도 전주시 완산구 따박골5길 36,서원노인복지관,063-227-7483,,169,www.swsilver.org,35.80893423,127.1272938,2021-10-12,4640000,전라북도 전주시
호성작은도서관,전라북도,전주시,작은도서관,"매주토요일, 매주일요일, 법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,24,14405,0,0,5,14,전라북도 전주시 덕진구 동부대로 869,주민자치위원회,063-245-9030,,370,http://blog.naver.com/khss0208,35.8636667,127.1496082,2021-10-12,4640000,전라북도 전주시
효사랑푸른꿈작은도서관,전라북도,전주시,작은도서관,"매주일요일, 매주월요일, 법정공휴일",09:30,18:30,09:30,18:30,00:00,00:00,24,9304,0,0,5,14,전라북도 전주시 완산구 용머리로 73(효자동1가),효사랑가족요양병원,063-229-6679,,138,,35.807023,127.1181607,2021-10-12,4640000,전라북도 전주시
양우센트럴작은도서관,경상남도,양산시,작은도서관,"토요일, 법정공휴일",14:00,18:00,00:00,00:00,00:00,00:00,69,1160,0,0,2,7,경상남도 양산시 물금읍 야리로 89,,,65,65,http://lib.yangsan.go.kr,35.31337538,129.0067066,2021-10-07,5380000,경상남도 양산시
양산시립도서관,경상남도,양산시,공공도서관,법정공휴일(일요일 제외),09:00,22:00,09:00,22:00,00:00,00:00,1317,141356,95,18170,5,21,경상남도 양산시 물금읍 청룡로 11,경상남도 양산시청,055-392-5900,16735,6560,http://lib.yangsan.go.kr,35.32531063,128.9967426,2021-10-07,5380000,경상남도 양산시
정약용도서관,경기도,남양주시,공공도서관,"매주 월요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,18:00,09:00,18:00,560,214151,106,11774,20,14,경기도 남양주시 다산중앙로82번안길 138,경기도 남양주시청,031-590-2587,21501,12807,http://lib.nyj.go.kr/jyy,37.61215767,127.1673571,2022-03-01,3990000,경기도 남양주시
와부도서관,경기도,남양주시,공공도서관,"매주 금요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,430,135441,116,6103,20,14,경기도 남양주시 와부읍 월문천로 43,경기도 남양주시청,031-590-8920,3920,4010,http://lib.nyj.go.kr/waboo,37.5856854,127.2174983,2022-03-01,3990000,경기도 남양주시
화도도서관,경기도,남양주시,공공도서관,"매주 금요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,328,131926,120,3574,20,14,경기도 남양주시 화도읍 수레로1260번길 33,경기도 남양주시청,031-590-4587,596,2667,http://lib.nyj.go.kr/hwado,37.6501371,127.3058147,2022-03-01,3990000,경기도 남양주시
진건도서관,경기도,남양주시,공공도서관,"매주 금요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,393,115039,114,4135,20,14,경기도 남양주시 진건읍 진건오남로 41-25,경기도 남양주시청,031-590-8260,1322,2848,http://lib.nyj.go.kr/jingeon,37.6551356,127.1774389,2022-03-01,3990000,경기도 남양주시
평내도서관,경기도,남양주시,공공도서관,"매주 월요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,454,123274,116,2605,20,14,경기도 남양주시 의안로 134,경기도 남양주시청,031-590-8560,3172,6307,http://lib.nyj.go.kr/pynae,37.6417431,127.2388903,2022-03-01,3990000,경기도 남양주시
호평도서관,경기도,남양주시,공공도서관,"매주 금요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,288,60907,120,732,20,14,경기도 남양주시 천마산로 67,경기도 남양주시청,031-590-8340,788,1956,http://lib.nyj.go.kr/hp,37.66764367,127.2480045,2022-03-01,3990000,경기도 남양주시
별내도서관,경기도,남양주시,공공도서관,"매주 금요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,329,122774,118,5113,20,14,경기도 남양주시 별내면 청학로 86-1,경기도 남양주시청,031-590-8808,2501,3215,http://lib.nyj.go.kr/bnae,37.7083499,127.1178283,2022-03-01,3990000,경기도 남양주시
진접도서관,경기도,남양주시,공공도서관,"매주 금요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,614,97140,113,1666,20,14,경기도 남양주시 진접읍 금강로 1554-11,경기도 남양주시청,031-590-5310,3250,4426,http://lib.nyj.go.kr/jinjeop,37.7296018,127.1941965,2022-03-01,3990000,경기도 남양주시
진접푸른숲도서관,경기도,남양주시,공공도서관,"매주 월요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,549,94315,120,2105,20,14,경기도 남양주시 진접읍 해밀예당2로 35,경기도 남양주시청,031-590-5330,6663,5352,http://lib.nyj.go.kr/jinjeopgw,37.7156893,127.1929216,2022-03-01,3990000,경기도 남양주시
오남도서관,경기도,남양주시,공공도서관,"매주 금요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,312,117075,117,3180,20,14,경기도 남양주시 오남읍 양지로240번길 12,경기도 남양주시청,031-590-8531,3000,5454,http://lib.nyj.go.kr/onam,37.6979608,127.1978694,2022-03-01,3990000,경기도 남양주시
퇴계원도서관,경기도,남양주시,공공도서관,"매주 월요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,259,97048,118,2959,20,14,경기도 남양주시 퇴계원읍 도제원로 12,경기도 남양주시청,031-590-3910,1012,2893,http://lib.nyj.go.kr/toegyewon,37.6491214,127.1452884,2022-03-01,3990000,경기도 남양주시
별빛도서관,경기도,남양주시,공공도서관,"매주 월요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,22:00,09:00,22:00,596,85031,118,1406,20,14,경기도 남양주시 별내중앙로 102,경기도 남양주시청,031-590-5349,4200,6638,http://lib.nyj.go.kr/bbit,37.65093701,127.1203257,2022-03-01,3990000,경기도 남양주시
이석영뉴미디어도서관,경기도,남양주시,공공도서관,"매주 월요일, 1월 1일, 설날·추석 연휴(대체공휴일 포함)",09:00,22:00,09:00,18:00,09:00,18:00,685,42233,365,89,20,14,경기도 남양주시 화도읍 맷돌로 84,사단법인 문화현상,031-595-8390,1843,4877,http://lib.nyj.go.kr/lsy,37.65815984,127.2995319,2022-03-01,3990000,경기도 남양주시
